Class;Identifier;MIT-Addr.;IEC-Addr.;Type;Initial;Comment;Remark
VAR_GLOBAL;PAR_RK2_SKUM_KVOT;D5626;%MD0.5626;REAL;0;Kvot LT60.02.01/LT60.02.00K > 1.01.. = skum -> varning/larm;
VAR_GLOBAL;PAR_RK2_SKUM_LIM;D5628;%MD0.5628;REAL;0;Gräns kvot skumning RK2;
VAR_GLOBAL;PAR_RK2_STANDSTILL_OMR;D5158.5;%MX0.5158.5;BOOL;FALSE;Tid skifte ståstill tid RK2 minuter;
VAR_GLOBAL;PAR_RK2_STANDSTILL_OMR_ET;D5182;%MD0.5182;DINT;0;Tid acc skifte ståstill tid RK2 minuter;
VAR_GLOBAL;PAR_RK2_STANDSTILL_OMR_PT;D5180;%MD0.5180;DINT;0;Tid preset skifte ståstill tid RK2 minuter;
VAR_GLOBAL;PAR_RUN_PCO03_01_01;D4868.8;%MX0.4868.8;BOOL;FALSE;Drift PCO03.01.01 vid start renssil;
VAR_GLOBAL;PAR_RUN_PCO03_01_02;D4868.9;%MX0.4868.9;BOOL;FALSE;Drift PCO03.01.02 vid start renssil;
VAR_GLOBAL;PAR_RUN_PCO03_01_0X2_TIM;D4906;%MD0.4906;DINT;0;Drift sandpumpar vid start renssil pre tid;
VAR_GLOBAL;PAR_RUN_PCO03_01_0X2_TIM_ET;D4908;%MD0.4908;DINT;0;Drift sandpumpar vid start renssil acc tid;
VAR_GLOBAL;PAR_SEPTIK_NOTREADY_SPAD;D4818.D;%MX0.4818.13;BOOL;FALSE;septiktank ej klar för spädvatten;
VAR_GLOBAL;PAR_SKUM1_ALARMRST_ET;D5660;%MD0.5660;DINT;0;Reset tid skumlarm RK1 ET;
VAR_GLOBAL;PAR_SKUM1_ALARMRST_PT;D5658;%MD0.5658;DINT;0;Reset tid skumlarm RK1 PT;
VAR_GLOBAL;PAR_SKUM2_ALARMRST_ET;D5664;%MD0.5664;DINT;0;Reset tid skumlarm RK2 ET;
VAR_GLOBAL;PAR_SKUM2_ALARMRST_PT;D5662;%MD0.5662;DINT;0;Reset tid skumlarm RK2 PT;
VAR_GLOBAL;PAR_START_FT03_00_01;D4868.7;%MX0.4868.7;BOOL;FALSE;Starta sandfångspump efter volym FT03.00.01;
VAR_GLOBAL;PAR_START_FT03_00_01_LIM;D4896;%MD0.4896;REAL;0;Starta sandfångspump efter volym FT03.00.01;
VAR_GLOBAL;PAR_START_PCO03_01_01_TIM;D4902;%MD0.4902;DINT;0;Starta PCO03.01.01 vid start renssil pre tid;
VAR_GLOBAL;PAR_START_PCO03_01_01_TIM_ET;D4904;%MD0.4904;DINT;0;Starta PCO03.01.01 vid start renssil acc tid;
VAR_GLOBAL;PAR_START_PMI_03_01_01;D4818.C;%MX0.4818.12;BOOL;FALSE;Start nivå mixer LT>lim;
VAR_GLOBAL;PAR_START_PMI_03_01_01_LIM;D4854;%MD0.4854;REAL;0;Start nivå mixer LT>lim;
VAR_GLOBAL;PAR_START_PMI_60_01_00;D5158.6;%MX0.5158.6;BOOL;FALSE;Start nivå RK1 mixer LT>lim;
VAR_GLOBAL;PAR_START_PMI_60_01_00_LIM;D5184;%MD0.5184;REAL;0;Start nivå RK1 mixer LT>lim;
VAR_GLOBAL;PAR_START_PMI_60_02_00;D5158.7;%MX0.5158.7;BOOL;FALSE;Start nivå RK2 mixer LT>lim;
VAR_GLOBAL;PAR_START_PMI_60_02_00_LIM;D5188;%MD0.5188;REAL;0;Start nivå RK2 mixer LT>lim;
VAR_GLOBAL;PAR_START_PMI_70_00_01;D5158.D;%MX0.5158.13;BOOL;FALSE;Start nivå slamtank LT>lim;
VAR_GLOBAL;PAR_START_PMI_70_00_01_LIM;D5642;%MD0.5642;REAL;0;Start nivå slamtank LT>lim;
VAR_GLOBAL;PAR_START_PMI_72_00_01;D4818.F;%MX0.4818.15;BOOL;FALSE;Start nivå mixer LT>lim;
VAR_GLOBAL;PAR_START_PMI_72_00_01_LIM;D4858;%MD0.4858;REAL;0;Start nivå mixer LT>lim;
VAR_GLOBAL;PAR_START_PPU_03_01_0X;D4818.A;%MX0.4818.10;BOOL;FALSE;Start utmatning spädvatten - septik LT>lim;
VAR_GLOBAL;PAR_START_PPU_03_01_0X_LIM;D4848;%MD0.4848;REAL;0;Start utmatning spädvatten - septik LT>lim;
VAR_GLOBAL;PAR_START_PPU_72_0X_01;D4818.6;%MX0.4818.6;BOOL;FALSE;Start utmatning spädvatten - rejekt LT>lim;
VAR_GLOBAL;PAR_START_PPU_72_0X_01_LIM;D4838;%MD0.4838;REAL;0;Start utmatning spädvatten - rejekt LT>lim;
VAR_GLOBAL;PAR_START_PPU_90_01_01;D4818.2;%MX0.4818.2;BOOL;FALSE;Start utmatning spädvatten - vann LT>lim;
VAR_GLOBAL;PAR_START_PPU_90_01_01_LIM;D4828;%MD0.4828;REAL;0;Start utmatning spädvatten - vann LT>lim;
VAR_GLOBAL;PAR_START_PPU_90_02_01;D4818.3;%MX0.4818.3;BOOL;FALSE;Start utmatning smörjvatten - vann LT>lim;
VAR_GLOBAL;PAR_START_PPU_90_02_01_LIM;D4832;%MD0.4832;REAL;0;Start utmatning smörjvatten - vann LT>lim;
VAR_GLOBAL;PAR_START_PVA_01_00_01;D4868.0;%MX0.4868.0;BOOL;FALSE;Start utmatning avvannet slamtank LT>nivå;
VAR_GLOBAL;PAR_START_PVA_01_00_01_LIM;D4870;%MD0.4870;REAL;0;Start utmatning avvannet slamtank LT>nivå;
VAR_GLOBAL;PAR_START_PVA_90_00_01;D4818.0;%MX0.4818.0;BOOL;FALSE;Start nivå brannvann LT<lim;
VAR_GLOBAL;PAR_START_PVA_90_00_01_LIM;D4820;%MD0.4820;REAL;0;Start nivå brannvann LT<lim;
VAR_GLOBAL;PAR_START_PVA_90_00_02;D4818.1;%MX0.4818.1;BOOL;FALSE;Start nivå byvann LT<lim;
VAR_GLOBAL;PAR_START_PVA_90_00_02_LIM;D4824;%MD0.4824;REAL;0;Start nivå byvann LT<lim;
VAR_GLOBAL;PAR_STOPP_LT03_01_01_LIM;D4898;%MD0.4898;REAL;0;Stopp sandfångspumpar LT<nivå;
VAR_GLOBAL;PAR_STOPP_PMI_03_01_01_LIM;D4856;%MD0.4856;REAL;0;Stopp nivå mixer LT<lim;
VAR_GLOBAL;PAR_STOPP_PMI_60_01_00_LIM;D5186;%MD0.5186;REAL;0;Stopp nivå RK1 mixer LT<lim;
VAR_GLOBAL;PAR_STOPP_PMI_60_02_00_LIM;D5190;%MD0.5190;REAL;0;Stopp nivå RK2 mixer LT<lim;
VAR_GLOBAL;PAR_STOPP_PMI_70_00_01_LIM;D5644;%MD0.5644;REAL;0;Stopp nivå slamtank LT<lim;
VAR_GLOBAL;PAR_STOPP_PMI_72_00_01_LIM;D4860;%MD0.4860;REAL;0;Stopp nivå mixer LT<lim;
VAR_GLOBAL;PAR_STOPP_PPU_03_01_0X_LIM;D4850;%MD0.4850;REAL;0;Stopp utmatning spädvatten - septik LT<lim;
VAR_GLOBAL;PAR_STOPP_PPU_72_0X_01_LIM;D4840;%MD0.4840;REAL;0;Stopp utmatning spädvatten - rejekt LT<lim;
VAR_GLOBAL;PAR_STOPP_PPU_90_01_01_LIM;D4830;%MD0.4830;REAL;0;Stopp utmatning spädvatten - vann LT<lim;
VAR_GLOBAL;PAR_STOPP_PPU_90_02_01_LIM;D4834;%MD0.4834;REAL;0;Stopp utmatning smörjvatten - vann LT<lim;
VAR_GLOBAL;PAR_STOPP_PVA_01_00_01_LIM;D4872;%MD0.4872;REAL;0;Stopp utmatning avvannet slamtank LT<nivå;
VAR_GLOBAL;PAR_STOPP_PVA_90_00_01_LIM;D4822;%MD0.4822;REAL;0;Stopp nivå brannvann LT>lim;
VAR_GLOBAL;PAR_STOPP_PVA_90_00_02_LIM;D4826;%MD0.4826;REAL;0;Stopp nivå byvann LT>lim;
VAR_GLOBAL;PAR_TIC60_01_02_QP1_START;D5158.E;%MX0.5158.14;BOOL;FALSE;Starta pri1 fläkt CV>lim mer kyla;
VAR_GLOBAL;PAR_TIC60_01_02_QP1_START_LIM;D5646;%MW0.5646;INT;0;Starta pri1 fläkt CV>lim mer kyla;
VAR_GLOBAL;PAR_TIC60_01_02_QP1_STOPP_LIM;D5647;%MW0.5647;INT;0;Stoppa pri1 fläkt CV<lim;
VAR_GLOBAL;PAR_TIC60_01_02_QP2_START;D5158.F;%MX0.5158.15;BOOL;FALSE;Starta pri2 fläkt CV>lim mer kyla;
VAR_GLOBAL;PAR_TIC60_01_02_QP2_START_LIM;D5648;%MW0.5648;INT;0;Starta pri2 fläkt CV>lim mer kyla;
VAR_GLOBAL;PAR_TIC60_01_02_QP2_STOPP_LIM;D5649;%MW0.5649;INT;0;Stoppa pri2 fläkt CV<lim;
VAR_GLOBAL;PAR_TIC60_02_02_QP1_START;D5159.0;%MX0.5159.0;BOOL;FALSE;Starta pri1 fläkt CV>lim mer kyla;
VAR_GLOBAL;PAR_TIC60_02_02_QP1_START_LIM;D5650;%MW0.5650;INT;0;Starta pri1 fläkt CV>lim mer kyla;
VAR_GLOBAL;PAR_TIC60_02_02_QP1_STOPP_LIM;D5651;%MW0.5651;INT;0;Stoppa pri1 fläkt CV<lim;
VAR_GLOBAL;PAR_TIC60_02_02_QP2_START;D5159.1;%MX0.5159.1;BOOL;FALSE;Starta pri2 fläkt CV>lim mer kyla;
VAR_GLOBAL;PAR_TIC60_02_02_QP2_START_LIM;D5652;%MW0.5652;INT;0;Starta pri2 fläkt CV>lim mer kyla;
VAR_GLOBAL;PAR_TIC60_02_02_QP2_STOPP_LIM;D5653;%MW0.5653;INT;0;Stoppa pri2 fläkt CV<lim;
VAR_GLOBAL;PAR_TOM_LT01_01_01;D4868.4;%MX0.4868.4;BOOL;FALSE;Tom nivå spädficka 1 stoppa utmatning LT<nivå;
VAR_GLOBAL;PAR_TOM_LT01_01_01_LIM;D4884;%MD0.4884;REAL;0;Tom nivå spädficka 1 stoppa utmatning LT<nivå;
VAR_GLOBAL;PAR_TOM_LT01_02_01;D4868.6;%MX0.4868.6;BOOL;FALSE;Tom nivå spädficka 2 stoppa utmatning LT<nivå;
VAR_GLOBAL;PAR_TOM_LT01_02_01_LIM;D4892;%MD0.4892;REAL;0;Tom nivå spädficka 2 stoppa utmatning LT<nivå;
VAR_GLOBAL;PAR_TOM_LT04_00_01;D4938.8;%MX0.4938.8;BOOL;FALSE;Tomnivå stenfälla vid inmatning till fettank LT<lim;
VAR_GLOBAL;PAR_TOM_LT04_00_01_LIM;D4972;%MD0.4972;REAL;0;Tomnivå stenfälla vid inmatning till fettank LT<lim;
VAR_GLOBAL;PAR_TOM_LT04_01_01;D4938.0;%MX0.4938.0;BOOL;FALSE;Tomnivå fetttank vid utmatning LT<lim;
VAR_GLOBAL;PAR_TOM_LT04_01_01_LIM;D4940;%MD0.4940;REAL;0;Tomnivå fetttank vid utmatning LT<lim;
VAR_GLOBAL;PAR_TOM_LT04_02_01;D4938.4;%MX0.4938.4;BOOL;FALSE;Tomnivå fetttank vid utmatning LT<lim;
VAR_GLOBAL;PAR_TOM_LT04_02_01_LIM;D4956;%MD0.4956;REAL;0;Tomnivå fetttank vid utmatning LT<lim;
VAR_GLOBAL;PAR_TOM_LT60_00_00;D5158.C;%MX0.5158.12;BOOL;FALSE;Tom nivå utloppsrör efter RK stoppa utmatning LT<nivå;
VAR_GLOBAL;PAR_TOM_LT60_00_00_LIM;D5638;%MD0.5638;REAL;0;Tom nivå utloppsrör efter RK stoppa utmatning LT<nivå;
VAR_GLOBAL;PAR_TOM_LT61_00_01;D5698.0;%MX0.5698.0;BOOL;FALSE;Tomnivå gaslager vid utmatning LT<lim;
VAR_GLOBAL;PAR_TOM_LT61_00_01_LIM;D5700;%MD0.5700;REAL;0;Tomnivå gaslager vid utmatning LT<lim;
VAR_GLOBAL;PAR_TOM_LT70_00_01;D5158.B;%MX0.5158.11;BOOL;FALSE;Tom nivå slamtank stoppa utmatning Centrifuge LT<nivå;
VAR_GLOBAL;PAR_TOM_LT70_00_01_LIM;D5634;%MD0.5634;REAL;0;Tom nivå slamtank stoppa utmatning Centrifuge LT<nivå;
VAR_GLOBAL;PAR_UTMATNING_MAXTID;D4998.0;%MX0.4998.0;BOOL;FALSE;Maxtid utmatning;
VAR_GLOBAL;PAR_UTMATNING_MAXTID_ET;D4996;%MD0.4996;DINT;0;;
VAR_GLOBAL;PAR_UTMATNING_MAXTID_PT;D4994;%MD0.4994;DINT;0;;
VAR_GLOBAL;PAR_VANN_NOTREADY_SPAD;D4818.5;%MX0.4818.5;BOOL;FALSE;vanntank ej klar för spädvatten;
VAR_GLOBAL;PAR_VENT_TIMER1_ET;D5902;%MD0.5902;DINT;0;Avtrekk garagedel port ET 0-4h;
VAR_GLOBAL;PAR_VENT_TIMER1_PT;D5900;%MD0.5900;DINT;0;Avtrekk garagedel port PT 0-4h;
VAR_GLOBAL;Parallell_rejekt;D4819.0;%MX0.4819.0;BOOL;FALSE;Kr ven rejekt tillsammans med septik;
VAR_GLOBAL;Parallell_VANN;D4819.1;%MX0.4819.1;BOOL;FALSE;Kr ven VANN tillsammans med septik;
VAR_GLOBAL;PCE71_01_01_A;XED;%IX237;BOOL;FALSE;Centrifug Driftsklar;
VAR_GLOBAL;PCE71_01_01_ACOFAlarm;M2346;%MX0.2346;BOOL;FALSE;PCE71_01_01 ACOF alarm;
VAR_GLOBAL;PCE71_01_01_AI1;;;INT;0;Signal från analoga inkortet;
VAR_GLOBAL;PCE71_01_01_AI1_CALC;D3704;%MD0.3704;REAL;0;Kalkylerat värde;
VAR_GLOBAL;PCE71_01_01_AI1_CURRENT;D3706;%MD0.3706;REAL;0;Strömvärde 4-20mA;
VAR_GLOBAL;PCE71_01_01_AI1_GAIN;;;REAL;0;Signal från analoga inkortet;
VAR_GLOBAL;PCE71_01_01_AI1_H_ALARM;M1603;%MX0.1603;BOOL;FALSE;H varning bit;
VAR_GLOBAL;PCE71_01_01_AI1_H_LIMIT;D3710;%MD0.3710;REAL;0;H varning gräns;
VAR_GLOBAL;PCE71_01_01_AI1_HH_ALARM;M1602;%MX0.1602;BOOL;FALSE;HH alarm bit;
VAR_GLOBAL;PCE71_01_01_AI1_HH_LIMIT;D3708;%MD0.3708;REAL;0;HH alarm gräns;
VAR_GLOBAL;PCE71_01_01_AI1_HYST_TIM_SEK;D3719;%MW0.3719;INT;0;Gemensam tids hysteres preset;
VAR_GLOBAL;PCE71_01_01_AI1_HYSTERES;D3716;%MD0.3716;REAL;0;Gemensam hysteres värde;
VAR_GLOBAL;PCE71_01_01_AI1_L_ALARM;M1604;%MX0.1604;BOOL;FALSE;L varning bit;
VAR_GLOBAL;PCE71_01_01_AI1_L_LIMIT;D3712;%MD0.3712;REAL;0;L varning gräns;
VAR_GLOBAL;PCE71_01_01_AI1_LL_ALARM;M1605;%MX0.1605;BOOL;FALSE;LL alarm bit;
VAR_GLOBAL;PCE71_01_01_AI1_LL_LIMIT;D3714;%MD0.3714;REAL;0;LL alarm gräns;
VAR_GLOBAL;PCE71_01_01_AI1_MAX;D3702;%MD0.3702;REAL;0;Max värde 20mA;
VAR_GLOBAL;PCE71_01_01_AI1_MIN;D3700;%MD0.3700;REAL;0;Min värde 4mA;
VAR_GLOBAL;PCE71_01_01_AI1_NO_ALARM;M1607;%MX0.1607;BOOL;FALSE;Inga alarm = TRUE;
VAR_GLOBAL;PCE71_01_01_AI1_PARAM_ERROR;M1601;%MX0.1601;BOOL;FALSE;Parameterfel;
VAR_GLOBAL;PCE71_01_01_AI1_SIGN_ERROR;M1600;%MX0.1600;BOOL;FALSE;Signalfel;
VAR_GLOBAL;PCE71_01_01_AI1_SIM_VALUE;D3718;%MW0.3718;INT;0;Simulerings värde samt trendkurva OP;
VAR_GLOBAL;PCE71_01_01_AI1_SIMULERA;M1606;%MX0.1606;BOOL;FALSE;Simulera kalkylerat värde;
VAR_GLOBAL;PCE71_01_01_AI1_TIM_HYST_SEK;;;INT;0;Gemensam tids hysteres acc;
VAR_GLOBAL;PCE71_01_01_AI2;;;INT;0;Signal från analoga inkortet;
VAR_GLOBAL;PCE71_01_01_AI2_CALC;D3724;%MD0.3724;REAL;0;Kalkylerat värde;
VAR_GLOBAL;PCE71_01_01_AI2_CURRENT;D3726;%MD0.3726;REAL;0;Strömvärde 4-20mA;
VAR_GLOBAL;PCE71_01_01_AI2_GAIN;;;REAL;0;Signal från analoga inkortet;
VAR_GLOBAL;PCE71_01_01_AI2_H_ALARM;M1613;%MX0.1613;BOOL;FALSE;H varning bit;
VAR_GLOBAL;PCE71_01_01_AI2_H_LIMIT;D3730;%MD0.3730;REAL;0;H varning gräns;
VAR_GLOBAL;PCE71_01_01_AI2_HH_ALARM;M1612;%MX0.1612;BOOL;FALSE;HH alarm bit;
VAR_GLOBAL;PCE71_01_01_AI2_HH_LIMIT;D3728;%MD0.3728;REAL;0;HH alarm gräns;
VAR_GLOBAL;PCE71_01_01_AI2_HYST_TIM_SEK;D3739;%MW0.3739;INT;0;Gemensam tids hysteres preset;
VAR_GLOBAL;PCE71_01_01_AI2_HYSTERES;D3736;%MD0.3736;REAL;0;Gemensam hysteres värde;
VAR_GLOBAL;PCE71_01_01_AI2_L_ALARM;M1614;%MX0.1614;BOOL;FALSE;L varning bit;
VAR_GLOBAL;PCE71_01_01_AI2_L_LIMIT;D3732;%MD0.3732;REAL;0;L varning gräns;
VAR_GLOBAL;PCE71_01_01_AI2_LL_ALARM;M1615;%MX0.1615;BOOL;FALSE;LL alarm bit;
VAR_GLOBAL;PCE71_01_01_AI2_LL_LIMIT;D3734;%MD0.3734;REAL;0;LL alarm gräns;
VAR_GLOBAL;PCE71_01_01_AI2_MAX;D3722;%MD0.3722;REAL;0;Max värde 20mA;
VAR_GLOBAL;PCE71_01_01_AI2_MIN;D3720;%MD0.3720;REAL;0;Min värde 4mA;
VAR_GLOBAL;PCE71_01_01_AI2_NO_ALARM;M1617;%MX0.1617;BOOL;FALSE;Inga alarm = TRUE;
VAR_GLOBAL;PCE71_01_01_AI2_PARAM_ERROR;M1611;%MX0.1611;BOOL;FALSE;Parameterfel;
VAR_GLOBAL;PCE71_01_01_AI2_SIGN_ERROR;M1610;%MX0.1610;BOOL;FALSE;Signalfel;
VAR_GLOBAL;PCE71_01_01_AI2_SIM_VALUE;D3738;%MW0.3738;INT;0;Simulerings värde samt trendkurva OP;
VAR_GLOBAL;PCE71_01_01_AI2_SIMULERA;M1616;%MX0.1616;BOOL;FALSE;Simulera kalkylerat värde;
VAR_GLOBAL;PCE71_01_01_AI2_TIM_HYST_SEK;;;INT;0;Gemensam tids hysteres acc;
VAR_GLOBAL;PCE71_01_01_AI3;;;INT;0;Signal från analoga inkortet;
VAR_GLOBAL;PCE71_01_01_AI3_CALC;D3744;%MD0.3744;REAL;0;Kalkylerat värde;
VAR_GLOBAL;PCE71_01_01_AI3_CURRENT;D3746;%MD0.3746;REAL;0;Strömvärde 4-20mA;
VAR_GLOBAL;PCE71_01_01_AI3_GAIN;;;REAL;0;Signal från analoga inkortet;
VAR_GLOBAL;PCE71_01_01_AI3_H_ALARM;M1623;%MX0.1623;BOOL;FALSE;H varning bit;
VAR_GLOBAL;PCE71_01_01_AI3_H_LIMIT;D3750;%MD0.3750;REAL;0;H varning gräns;
VAR_GLOBAL;PCE71_01_01_AI3_HH_ALARM;M1622;%MX0.1622;BOOL;FALSE;HH alarm bit;
VAR_GLOBAL;PCE71_01_01_AI3_HH_LIMIT;D3748;%MD0.3748;REAL;0;HH alarm gräns;
VAR_GLOBAL;PCE71_01_01_AI3_HYST_TIM_SEK;D3759;%MW0.3759;INT;0;Gemensam tids hysteres preset;
VAR_GLOBAL;PCE71_01_01_AI3_HYSTERES;D3756;%MD0.3756;REAL;0;Gemensam hysteres värde;
VAR_GLOBAL;PCE71_01_01_AI3_L_ALARM;M1624;%MX0.1624;BOOL;FALSE;L varning bit;
VAR_GLOBAL;PCE71_01_01_AI3_L_LIMIT;D3752;%MD0.3752;REAL;0;L varning gräns;
VAR_GLOBAL;PCE71_01_01_AI3_LL_ALARM;M1625;%MX0.1625;BOOL;FALSE;LL alarm bit;
VAR_GLOBAL;PCE71_01_01_AI3_LL_LIMIT;D3754;%MD0.3754;REAL;0;LL alarm gräns;
VAR_GLOBAL;PCE71_01_01_AI3_MAX;D3742;%MD0.3742;REAL;0;Max värde 20mA;
VAR_GLOBAL;PCE71_01_01_AI3_MIN;D3740;%MD0.3740;REAL;0;Min värde 4mA;
VAR_GLOBAL;PCE71_01_01_AI3_NO_ALARM;M1627;%MX0.1627;BOOL;FALSE;Inga alarm = TRUE;
VAR_GLOBAL;PCE71_01_01_AI3_PARAM_ERROR;M1621;%MX0.1621;BOOL;FALSE;Parameterfel;
VAR_GLOBAL;PCE71_01_01_AI3_SIGN_ERROR;M1620;%MX0.1620;BOOL;FALSE;Signalfel;
VAR_GLOBAL;PCE71_01_01_AI3_SIM_VALUE;D3758;%MW0.3758;INT;0;Simulerings värde samt trendkurva OP;
VAR_GLOBAL;PCE71_01_01_AI3_SIMULERA;M1626;%MX0.1626;BOOL;FALSE;Simulera kalkylerat värde;
VAR_GLOBAL;PCE71_01_01_AI3_TIM_HYST_SEK;;;INT;0;Gemensam tids hysteres acc;
VAR_GLOBAL;PCE71_01_01_AL;XF2;%IX242;BOOL;FALSE;Centrifug Summalarm centrifug;
VAR_GLOBAL;PCE71_01_01_Alarm1;;;BOOL;FALSE;PCE71_01_01 Alarm signal från I/O;
VAR_GLOBAL;PCE71_01_01_Alarm2;;;BOOL;FALSE;PCE71_01_01 Alarm signal från I/O;
VAR_GLOBAL;PCE71_01_01_Alarm3;;;BOOL;FALSE;PCE71_01_01 Alarm signal från I/O;
VAR_GLOBAL;PCE71_01_01_Alarm4;;;BOOL;FALSE;PCE71_01_01 Alarm signal från I/O;
VAR_GLOBAL;PCE71_01_01_ANTAL_IDAG;D1486;%MD0.1486;REAL;0;PCE71_01_01 Starter idag minuter;
VAR_GLOBAL;PCE71_01_01_ANTAL_IGAR;D1488;%MD0.1488;REAL;0;PCE71_01_01 Starter igår minuter;
VAR_GLOBAL;PCE71_01_01_ANTAL_TOTAL;D1490;%MD0.1490;REAL;0;PCE71_01_01 Starter totalt;
VAR_GLOBAL;PCE71_01_01_AUTO_ON;;;BOOL;FALSE;PCE71_01_01 Auto start från logik;
VAR_GLOBAL;PCE71_01_01_CUR_DRUM;D9030;%MD0.9030;REAL;0;Profibus noxon;
VAR_GLOBAL;PCE71_01_01_D;XEA;%IX234;BOOL;FALSE;Centrifug Drift;
VAR_GLOBAL;PCE71_01_01_DIFFSPD;D9022;%MD0.9022;REAL;0;Profibus noxon;
VAR_GLOBAL;PCE71_01_01_DRUMSPD;D9018;%MD0.9018;REAL;0;Profibus noxon;
VAR_GLOBAL;PCE71_01_01_HMI_AUTO;M2340;%MX0.2340;BOOL;FALSE;PCE71_01_01 HMI Auto manöver;
VAR_GLOBAL;PCE71_01_01_HMI_MAN;M2341;%MX0.2341;BOOL;FALSE;PCE71_01_01 HMI Man manöver;
VAR_GLOBAL;PCE71_01_01_HMI_OFF;M2343;%MX0.2343;BOOL;FALSE;PCE71_01_01 HMI Off manöver;
VAR_GLOBAL;PCE71_01_01_HMI_ON;M2342;%MX0.2342;BOOL;FALSE;PCE71_01_01 HMI On manöver;
VAR_GLOBAL;PCE71_01_01_POL;Y1C9;%QX457;BOOL;FALSE;Centrifug Drift Polymerpump;
VAR_GLOBAL;PCE71_01_01_Q;XEC;%IX236;BOOL;FALSE;Centrifug Utlöst säkring 0=larm;
VAR_GLOBAL;PCE71_01_01_R1;XF3;%IX243;BOOL;FALSE;Centrifug Reserv;
VAR_GLOBAL;PCE71_01_01_R2;XF4;%IX244;BOOL;FALSE;Centrifug Reserv;
VAR_GLOBAL;PCE71_01_01_RDY;Y1C7;%QX455;BOOL;FALSE;Centrifug Redo för start (ingen lågnivå bufferttank och ingen högnivå s.lager);
VAR_GLOBAL;PCE71_01_01_REMOTE;M2348;%MX0.2348;BOOL;FALSE;PCE71_01_01 Remote;
VAR_GLOBAL;PCE71_01_01_RESET_ANTAL;;;BOOL;FALSE;PCE71_01_01 Nollställ antal starter;
VAR_GLOBAL;PCE71_01_01_RESET_TID;;;BOOL;FALSE;PCE71_01_01 Nollställ drifttider;
VAR_GLOBAL;PCE71_01_01_RESTART_ET;;;REAL;0;PCE71_01_01 Kvar på restarttid ms;
VAR_GLOBAL;PCE71_01_01_RUN;;;BOOL;FALSE;PCE71_01_01 Drift signal från I/O;
VAR_GLOBAL;PCE71_01_01_S;XEB;%IX235;BOOL;FALSE;Centrifug Remote;
VAR_GLOBAL;PCE71_01_01_SCROLLSPD;D9020;%MD0.9020;REAL;0;Profibus noxon;
VAR_GLOBAL;PCE71_01_01_SLM;Y1C8;%QX456;BOOL;FALSE;Centrifug Drift slampump;
VAR_GLOBAL;PCE71_01_01_SN1;XEE;%IX238;BOOL;FALSE;Centrifug Start polymerpump;
VAR_GLOBAL;PCE71_01_01_SN2;XEF;%IX239;BOOL;FALSE;Centrifug Polymerpumpval reserv PPU80.02.01 aktiv ;
VAR_GLOBAL;PCE71_01_01_SN3;XF0;%IX240;BOOL;FALSE;Centrifug Start slampump;
VAR_GLOBAL;PCE71_01_01_SN4;XF1;%IX241;BOOL;FALSE;Centrifug Slampumpsval reserv PPU70.02.01 aktiv ;
VAR_GLOBAL;PCE71_01_01_SP_1;;;INT;0;Signal till analoga utkortet;
VAR_GLOBAL;PCE71_01_01_SP_1_CALC;D4420;%MD0.4420;REAL;0;IN Kalkylerat värde;
VAR_GLOBAL;PCE71_01_01_SP_1_CURRENT;D4426;%MD0.4426;REAL;0;Current in 4-20mA;
VAR_GLOBAL;PCE71_01_01_SP_1_MAX;D4424;%MD0.4424;REAL;0;Eng Max;
VAR_GLOBAL;PCE71_01_01_SP_1_MIN;D4422;%MD0.4422;REAL;0;Eng Min;
VAR_GLOBAL;PCE71_01_01_SP_1_PARAM_ERROR;M2000;%MX0.2000;BOOL;FALSE;Parameter fel;
VAR_GLOBAL;PCE71_01_01_SP_1_SIM_VALUE;D4428;%MW0.4428;INT;0;Simulerings värde;
VAR_GLOBAL;PCE71_01_01_SP_1_SIMULERA;M2001;%MX0.2001;BOOL;FALSE;Simulera;
VAR_GLOBAL;PCE71_01_01_SP_1SP_PID;D4429;%MW0.4429;INT;0;PID_CV värde;
VAR_GLOBAL;PCE71_01_01_SP_2;;;INT;0;Signal till analoga utkortet;
VAR_GLOBAL;PCE71_01_01_SP_2_CALC;D4430;%MD0.4430;REAL;0;IN Kalkylerat värde;
VAR_GLOBAL;PCE71_01_01_SP_2_CURRENT;D4436;%MD0.4436;REAL;0;Current in 4-20mA;
VAR_GLOBAL;PCE71_01_01_SP_2_MAX;D4434;%MD0.4434;REAL;0;Eng Max;
VAR_GLOBAL;PCE71_01_01_SP_2_MIN;D4432;%MD0.4432;REAL;0;Eng Min;
VAR_GLOBAL;PCE71_01_01_SP_2_PARAM_ERROR;M2002;%MX0.2002;BOOL;FALSE;Parameter fel;
VAR_GLOBAL;PCE71_01_01_SP_2_SIM_VALUE;D4438;%MW0.4438;INT;0;Simulerings värde;
VAR_GLOBAL;PCE71_01_01_SP_2_SIMULERA;M2003;%MX0.2003;BOOL;FALSE;Simulera;
VAR_GLOBAL;PCE71_01_01_SP_2SP_PID;D4439;%MW0.4439;INT;0;PID_CV värde;
VAR_GLOBAL;PCE71_01_01_SP_3;;;INT;0;Signal till analoga utkortet;
VAR_GLOBAL;PCE71_01_01_SP_3_CALC;D4440;%MD0.4440;REAL;0;IN Kalkylerat värde;
